"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Europa Central y del Báltico","CEB","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suiza","CHE","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.14","","","",
"Islas del Canal","CHI","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.14","",
"China","CHN","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.42","","","",
"Côte d'Ivoire","CIV","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.21","","",
"Camerún","CMR","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.41","","","","","","","","","",
"Congo, República Democrática del","COD","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.45","","","","","","","","","","","",
"Congo, República del","COG","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.35","","","","","","","","","","","","",
"Colombia","COL","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.59","","",
"Comoras","COM","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cabo Verde","CPV","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Costa Rica","CRI","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.95",
"Estados pequeos del Caribe","CSS","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Islas Caimán","CYM","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chipre","CYP","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.84","","",
"República Checa","CZE","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.53","","",
"Alemania","DEU","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.43","","","",
"Djibouti","DJI","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominica","DMA","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dinamarca","DNK","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.7","","",
"República Dominicana","DOM","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.63","",
"Argelia","DZA","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Asia oriental y el Pacífico (excluido altos ingresos)","EAP","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"inicial del dividendo demográfico","EAR","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Asia oriental y el Pacífico","EAS","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europa y Asia central (excluido altos ingresos)","ECA","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europa y Asia central","ECS","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.8",
"Egipto, República Árabe de","EGY","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.75","","","","",
"Zona del Euro","EMU","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"España","ESP","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.01","","",
"Estonia","EST","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.69","","",
"Etiopía","ETH","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8","","","","","","","","",
"Unión Europea","EUU","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Frágiles y situaciones de conflicto afectados","FCS","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finlandia","FIN","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.24","","",
"Fiji","FJI","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.18","","","","","","","","","","",
"Francia","FRA","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.62","","",
"Islas Feroe","FRO","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia (Estados Federados de)","FSM","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabón","GAB","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Reino Unido","GBR","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.85","","",
"Georgia","GEO","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.75","",
"Ghana","GHA","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.2","","","","","","","",
"Gibraltar","GIB","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.22","","","","","","","","","","","",
"Gambia","GMB","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.77","","","",
"Guinea-Bissau","GNB","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.77","","",
"Guinea Ecuatorial","GNQ","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Grecia","GRC","Tasa de crecimiento promedio anualizada en el consumo medio o ingresos reales per cápita según encuestas, 40 % más pobre de la población (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.1","","",
